observationID,recordKey,gridReference,siteKey,siteName,featureKey,startDate,endDate,pTaxonVersionKey,taxonName,authority,commonName
463167150,8771,SN02,,,172241,16/02/2002,16/02/2002,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463167151,8772,SN02,,,172241,16/11/2002,16/11/2002,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463167174,3604,TR36,,,161596,08/02/2011,08/02/2011,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463167180,2185,TR36,,,161596,21/02/2010,21/02/2010,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463167491,19495,SN20,,,171480,15/02/2004,15/02/2004,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463167774,903,TR05,,,178454,06/01/2009,06/01/2009,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167776,905,TR05,,,178454,06/01/2009,06/01/2009,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463167777,906,TR05,,,178454,06/01/2009,06/01/2009,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463167778,907,TR05,,,178454,06/02/2009,06/02/2009,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167790,12286,TR05,,,178454,08/01/1997,08/01/1997,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167793,12289,TR05,,,178454,05/02/1997,05/02/1997,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167795,12291,TR05,,,178454,01/01/1998,01/01/1998,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167797,12293,TR05,,,178454,01/02/1998,01/02/1998,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167799,12295,TR05,,,178454,06/01/1999,06/01/1999,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167801,12297,TR05,,,178454,03/02/1999,03/02/1999,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463167803,12299,TR05,,,178454,08/01/2000,08/01/2000,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463168284,23615,SY28,,,159333,13/01/1999,13/01/1999,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463168292,23623,SY28,,,159333,13/01/2000,13/01/2000,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463168305,23636,SY28,,,159333,13/01/2002,13/01/2002,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463168338,3493,TF28,,,164787,13/02/2011,13/02/2011,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463168413,20106,SJ07,,,145476,09/12/2012,09/12/2012,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463168415,20108,SJ07,,,145476,09/12/2012,09/12/2012,NHMSYS0000528008,Eptesicus serotinus,"(Schreber, 1774)",Serotine
463168558,14056,SK15,,,147011,25/01/2003,25/01/2003,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463168570,264,SK15,,,147011,26/01/2008,26/01/2008,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463168784,16722,SU29,,,156639,23/01/2006,23/01/2006,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463168785,16723,SU29,,,156639,26/02/2006,26/02/2006,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463168824,791,SU29,,,156639,07/01/2009,07/01/2009,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463168825,792,SU29,,,156639,20/02/2009,20/02/2009,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463169008,7955,SN12,,,165118,17/11/2001,17/11/2001,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463169027,7974,SN12,,,165118,29/02/2004,29/02/2004,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463169302,7456,TQ28,19784428,10393,161680,19/02/2013,19/02/2013,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463169303,17226,TQ28,19784428,10393,161680,26/02/2007,26/02/2007,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463169705,14738,SX37,,,158400,13/02/2004,13/02/2004,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463169713,15176,SK15,,,147011,24/01/2004,24/01/2004,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463169757,16060,SX37,,,158400,10/01/2005,10/01/2005,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463169767,17647,SX37,,,158400,13/01/2006,13/01/2006,NBNSYS0100004720,Pipistrellus pygmaeus,"(Leach, 1825)",Soprano Pipistrelle
463169768,17648,SX37,,,158400,13/01/2006,13/01/2006,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463169770,17650,SX37,,,158400,13/01/2006,13/01/2006,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463169772,17652,SX37,,,158400,27/02/2006,27/02/2006,NBNSYS0100004720,Pipistrellus pygmaeus,"(Leach, 1825)",Soprano Pipistrelle
463169777,914,TR05,,,178454,06/01/2009,06/01/2009,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169779,916,TR05,,,178454,06/01/2009,06/01/2009,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463169780,917,TR05,,,178454,06/02/2009,06/02/2009,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169782,919,TR05,,,178454,06/02/2009,06/02/2009,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463169784,11977,TR05,,,178454,08/01/1997,08/01/1997,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463169791,11984,TR05,,,178454,19/02/2000,19/02/2000,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169793,11986,TR05,,,178454,03/01/2001,03/01/2001,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169796,11989,TR05,,,178454,02/01/2002,02/01/2002,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463169798,11991,TR05,,,178454,02/01/2002,02/01/2002,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169801,11994,TR05,,,178454,11/01/2003,11/01/2003,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169803,11996,TR05,,,178454,08/02/2003,08/02/2003,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169806,3647,TR05,,,178454,04/02/2011,04/02/2011,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169815,16368,TR05,,,178454,01/01/2006,01/01/2006,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169817,16370,TR05,,,178454,01/01/2006,01/01/2006,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463169818,16371,TR05,,,178454,01/01/2006,01/01/2006,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463169819,16372,TR05,,,178454,16/02/2006,16/02/2006,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169823,18123,TQ28,19784663,10431,161680,17/01/2008,17/01/2008,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463169831,14803,TR05,,,178454,01/01/2004,01/01/2004,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169833,14805,TR05,,,178454,01/02/2004,01/02/2004,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169836,14808,TR05,,,178454,01/02/2004,01/02/2004,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463169848,2212,TR05,,,178454,01/01/2010,01/01/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169850,2214,TR05,,,178454,15/02/2010,15/02/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463169906,977,ST45,,,155857,18/02/2008,18/02/2008,NHMSYS0000528008,Eptesicus serotinus,"(Schreber, 1774)",Serotine
463169933,2923,SX85,,,158844,22/01/2010,22/01/2010,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463170051,9378,SM90,,,150161,09/10/1978,09/10/1978,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463170324,9199,SN01,,,150208,11/12/2010,11/12/2010,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463170784,12973,SJ37,,,145825,27/02/1999,27/02/1999,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463170832,6595,SJ37,,,145825,07/01/2012,07/01/2012,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463171006,4640,SU81,,,157537,15/12/2011,15/12/2011,NBNSYS0000136687,Plecotus,"Geoffroy, 1818",Long-eared Bat species
463171250,4598,TL45,,,162508,07/02/2007,07/02/2007,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463171255,4603,TL45,,,162508,21/12/2008,21/12/2008,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463171256,4604,TL45,,,162508,18/01/2009,18/01/2009,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463171311,20461,TL45,,,162508,13/01/2013,13/01/2013,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463171428,20803,SK25,,,147361,22/02/2014,22/02/2014,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463171438,5790,SK25,,,147361,26/02/2012,26/02/2012,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463171450,7490,SK25,,,147361,17/02/2013,17/02/2013,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463171589,16597,TQ25,,,163992,19/02/2006,19/02/2006,NBNSYS0100004720,Pipistrellus pygmaeus,"(Leach, 1825)",Soprano Pipistrelle
463171655,9889,SS58,,,154600,14/09/1977,14/09/1977,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463173180,2229,TR05,,,178454,17/02/2010,17/02/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463175269,3649,TR05,,,178454,02/01/2011,02/01/2011,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463175272,3652,TR05,,,178454,04/02/2011,04/02/2011,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463175274,3654,TR05,,,178454,04/02/2011,04/02/2011,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463175275,20872,TQ28,19784010,10394,161680,22/02/2014,22/02/2014,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463175276,20873,TQ28,19784010,10394,161680,25/02/2014,25/02/2014,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463175281,17227,TQ28,19784010,10394,161680,26/02/2007,26/02/2007,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463175282,17284,TR05,,,178454,01/01/2007,01/01/2007,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173182,5434,TR05,,,178454,16/01/2012,16/01/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173183,5435,TR05,,,178454,27/02/2012,27/02/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173215,885,TR05,,,178454,12/01/2009,12/01/2009,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173217,887,TR05,,,178454,11/02/2009,11/02/2009,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173229,16404,TR05,,,178454,09/02/2006,09/02/2006,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173256,2208,TR05,,,178454,03/01/2010,03/01/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173258,2210,TR05,,,178454,18/02/2010,18/02/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173264,5507,TR05,,,178454,01/01/2012,01/01/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173266,5509,TR05,,,178454,04/02/2012,04/02/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173276,15473,TR05,,,178454,03/01/2005,03/01/2005,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173278,15475,TR05,,,178454,05/02/2005,05/02/2005,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173284,21375,TQ28,,,161680,01/10/2013,01/10/2013,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463173287,14836,TR05,,,178454,01/01/2004,01/01/2004,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173289,14838,TR05,,,178454,01/02/2004,01/02/2004,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173301,18003,TR05,,,178454,04/01/2008,04/01/2008,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173302,18004,TR05,,,178454,01/02/2008,01/02/2008,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174111,5578,TF01,,,166835,15/01/2012,15/01/2012,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463174114,5581,TF01,,,166835,19/02/2012,19/02/2012,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463175283,17285,TR05,,,178454,01/01/2007,01/01/2007,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463175284,17286,TR05,,,178454,07/02/2007,07/02/2007,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463175327,1463,SD68,,,138077,18/01/2009,18/01/2009,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463175329,1465,SD68,,,138077,22/02/2009,22/02/2009,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463175389,2643,TQ05,,,163128,13/02/2010,13/02/2010,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463175415,14332,SJ07,,,145476,18/01/1997,18/01/1997,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463175463,1845,SJ07,,,145476,17/01/2009,17/01/2009,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463175551,13847,ST55,,,155977,01/02/2001,01/02/2001,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463175554,13850,ST55,,,155977,01/02/2002,01/02/2002,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463175561,15693,SU81,,,157537,12/02/2005,12/02/2005,NBNSYS0000136687,Plecotus,"Geoffroy, 1818",Long-eared Bat species
463175571,17634,TF28,,,164787,11/02/2007,11/02/2007,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463175644,20201,SJ15,,,145552,08/12/2012,08/12/2012,NBNSYS0100004720,Pipistrellus pygmaeus,"(Leach, 1825)",Soprano Pipistrelle
463175647,20204,SJ15,,,145552,03/03/2013,03/03/2013,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463173498,6116,SN02,19784316,30144,172241,05/12/2010,05/12/2010,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463173499,6117,SN02,19784316,30144,172241,20/03/2011,20/03/2011,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463173550,5377,NS81,,,132059,16/01/2011,16/01/2011,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173553,5380,NS81,,,132059,13/02/2011,13/02/2011,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173556,5383,NS81,,,132059,15/01/2012,15/01/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173559,5386,NS81,,,132059,11/02/2012,11/02/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173562,231,NS81,,,132059,02/03/2008,02/03/2008,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173564,18861,NS81,,,132059,06/02/2013,06/02/2013,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463173895,19876,SN71,,,161947,02/01/2012,02/01/2012,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463174211,10168,SX37,,,158400,26/02/2001,26/02/2001,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463174215,10172,SX37,,,158400,01/01/2002,01/01/2002,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463174219,10176,SX37,,,158400,15/02/2002,15/02/2002,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463174223,10180,SX37,,,158400,08/01/2003,08/01/2003,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463174227,10184,SX37,,,158400,23/02/2003,23/02/2003,NHMSYS0000080178,Barbastella barbastellus,"(Schreber, 1774)",Western Barbastelle
463174425,8753,SN02,,,172241,22/11/2009,22/11/2009,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463174426,8754,SN02,,,172241,16/01/2010,16/01/2010,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463174427,8755,SN02,,,172241,07/03/2010,07/03/2010,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463174428,8756,SN02,,,172241,20/02/2011,20/02/2011,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463174432,4795,SN02,,,172241,16/01/2010,16/01/2010,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463174472,6296,SN33,,,160756,06/10/1998,06/10/1998,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463178259,24638,SM93,,,164990,23/02/2013,23/02/2013,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463178260,24685,SN01,,,150208,22/11/1992,22/11/1992,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463178262,24687,SN01,,,150208,21/02/2014,21/02/2014,NHMSYS0000080176,Rhinolophus ferrumequinum,"(Schreber, 1774)",Greater Horseshoe Bat
463178375,23692,SY28,,,159333,16/02/2008,16/02/2008,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463174522,23392,SY28,,,159333,10/01/2012,10/01/2012,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463174529,23399,SY28,,,159333,16/01/2013,16/01/2013,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463174561,18153,NZ43,,,136729,25/01/2008,25/01/2008,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463174565,2216,TR05,,,178454,15/02/2010,15/02/2010,NHMSYS0000376160,Chiroptera,"Blumenbach, 1779",Bat
463174569,5498,TR05,,,178454,04/02/2012,04/02/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174572,17289,TR05,,,178454,22/02/2007,22/02/2007,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174575,21268,TR05,,,178454,02/01/2014,02/01/2014,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174577,15465,TR05,,,178454,03/01/2005,03/01/2005,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174579,15467,TR05,,,178454,05/02/2005,05/02/2005,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174584,21373,TQ28,,,161680,01/10/2013,01/10/2013,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463174585,7658,TR05,,,178454,02/01/2013,02/01/2013,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174587,7660,TR05,,,178454,02/02/2013,02/02/2013,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174592,3150,TQ28,19784010,10394,161680,11/02/2011,11/02/2011,NHMSYS0020001356,Pipistrellus pipistrellus sensu lato,"(Schreber, 1774)",Pipistrelle
463174593,2217,TR05,,,178454,01/01/2010,01/01/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174595,2219,TR05,,,178454,15/02/2010,15/02/2010,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174597,5501,TR05,,,178454,01/01/2012,01/01/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174599,5503,TR05,,,178454,04/02/2012,04/02/2012,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174601,5505,TR05,,,178454,04/02/2012,04/02/2012,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463174604,16362,TR05,,,178454,01/01/2006,01/01/2006,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174605,16363,TR05,,,178454,01/01/2006,01/01/2006,NBNSYS0000005102,Plecotus auritus,"(Linnaeus, 1758)",Brown Long-eared Bat
463174607,16365,TR05,,,178454,16/02/2006,16/02/2006,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174610,1175,TQ28,19784010,10394,161680,16/01/2009,16/01/2009,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463174617,12355,TR05,,,178454,05/01/1997,05/01/1997,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174621,12359,TR05,,,178454,01/01/1998,01/01/1998,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174624,12362,TR05,,,178454,01/02/1998,01/02/1998,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174625,12363,TR05,,,178454,06/01/1999,06/01/1999,NHMSYS0000528028,Myotis daubentonii,"(Kuhl, 1817)",Daubenton's Bat
463174917,20923,SP43,,,153886,23/01/2014,23/01/2014,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
463174918,20924,SP43,,,153886,27/02/2014,27/02/2014,NHMSYS0020001355,Pipistrellus pipistrellus sensu stricto,"(Schreber, 1774)",Common Pipistrelle
